TargetTitle	Length	ratio	Source place	Target place	Analysis text	Target text
doyle_adventures_4_d	24	1.0	6016	19148	 that there was nothing 	 that there was nothing 
doyle_adventures_4_d	21	1.0	6459	11736	 read it for yourself	 read it for yourself
doyle_adventures_4_d	25	0.96	7620	19559	, Mr. Sherlock Holmes," s	, Mr. Sherlock Holmes!" s
doyle_adventures_4_d	20	1.0	8077	20159	d Sherlock Holmes. "	d Sherlock Holmes. "
doyle_adventures_4_d	20	0.95	9028	5361	 girl of fourteen, w	 girl of fourteen, P
doyle_adventures_4_d	20	0.95	9477	46219	I wish to the Lord, 	I wish to the Lord t
doyle_adventures_4_d	22	1.0	9699	14974	 I understand that the	 I understand that the
doyle_adventures_4_d	21	0.9523809523809523	9699	44047	 I understand that th	 I understand that it
doyle_adventures_4_d	22	0.9545454545454546	13337	9224	 I could not imagine, 	 I could not imagine a
doyle_adventures_4_d	22	0.9545454545454546	18403	9224	 I could not imagine. 	 I could not imagine a
doyle_adventures_4_d	22	0.9545454545454546	19157	45655	n from time to time to	n from time to time, o
doyle_adventures_4_d	20	1.0	19724	18989	. Still, of course, 	. Still, of course, 
doyle_adventures_4_d	20	0.95	20513	11744	 for yourself." He h	 for yourself." He p
doyle_adventures_4_d	20	0.95	20684	1157	. Sherlock Holmes an	. Sherlock Holmes wa
doyle_adventures_4_d	20	0.95	20684	31525	. Sherlock Holmes an	. Sherlock Holmes wa
doyle_adventures_4_d	21	1.0	22410	26294	." "And what did you 	." "And what did you 
doyle_adventures_4_d	21	0.9523809523809523	22438	20881	?" asked Holmes. "I w	?" asked Holmes. "It 
doyle_adventures_4_d	21	0.9523809523809523	22672	26212	 I did not wish to lo	 I did not wish to do
doyle_adventures_4_d	20	0.95	23003	20379	I think that it is p	I think that it is v
doyle_adventures_4_d	23	0.9565217391304348	23333	22125	re, as I understand, ri	re, as I understand, Mr
doyle_adventures_4_d	20	0.95	23417	50392	e which you have gai	e which you have giv
doyle_adventures_4_d	20	0.95	27175	39504	 Sherlock Holmes sto	 Sherlock Holmes too
doyle_adventures_4_d	20	0.95	27692	49729	 you," said Holmes, 	 you," said Holmes a
doyle_adventures_4_d	23	0.9565217391304348	28319	26294	." "And what did you se	." "And what did you le
doyle_adventures_4_d	20	0.95	28616	17737	 found ourselves as 	 found ourselves at 
doyle_adventures_4_d	21	0.9523809523809523	31373	25999	," he remarked as we 	," he remarked as he 
doyle_adventures_4_d	20	0.95	31622	17562	e that we shall be i	e that we shall be t
doyle_adventures_4_d	20	0.95	33306	16559	 conversation with t	 conversation with h
doyle_adventures_4_d	20	0.95	33668	18041	, of Scotland Yard? 	, of Scotland Yard. 
doyle_adventures_4_d	26	0.9615384615384616	34753	20153	," said Sherlock Holmes, "	," said Sherlock Holmes. "
doyle_adventures_4_d	21	1.0	35998	1158	 Sherlock Holmes was 	 Sherlock Holmes was 
doyle_adventures_4_d	21	1.0	35998	31526	 Sherlock Holmes was 	 Sherlock Holmes was 
doyle_adventures_4_d	23	1.0	36454	10401	h an absolute imbecile 	h an absolute imbecile 
doyle_adventures_4_d	20	0.95	37500	33386	s which lined the fl	s which lined the la
doyle_adventures_4_d	29	1.0	37921	38103	ed expression upon his face, 	ed expression upon his face, 
doyle_adventures_4_d	22	1.0	38730	35865	 considerable interest	 considerable interest
doyle_adventures_4_d	20	0.95	41452	25729	 that I could not on	 that I could not lo
doyle_adventures_4_d	25	1.0	41685	12688	 in the direction of the 	 in the direction of the 
doyle_adventures_4_d	21	0.9523809523809523	42998	134	 Sherlock Holmes had 	 Sherlock Holmes and 
doyle_adventures_4_d	21	1.0	43580	29516	," said Holmes. "Oh, 	," said Holmes. "Oh, 
doyle_adventures_4_d	25	1.0	43688	18366	 you," Holmes answered. "	 you," Holmes answered. "
doyle_adventures_4_d	22	0.9545454545454546	44164	37816	" "All right," said Jo	" "All right," said Ho
doyle_adventures_4_d	22	1.0	44613	11030	here is no doubt that 	here is no doubt that 
doyle_adventures_4_d	20	0.95	44882	16810	 have been at some s	 have been at some p
doyle_adventures_4_d	20	0.95	46393	19153	 there was nothing i	 there was nothing w
doyle_adventures_4_d	20	1.0	46563	24150	. What could it be? 	. What could it be? 
doyle_adventures_4_d	20	0.95	46971	24150	. What could it be, 	. What could it be? 
doyle_adventures_4_d	26	1.0	47001	15538	 I could think of nothing 	 I could think of nothing 
doyle_adventures_4_d	22	1.0	47124	17511	 the scene of action. 	 the scene of action. 
doyle_adventures_4_d	21	0.9523809523809523	47303	24248	 I rang the bell, and	 I rang the bell and 
doyle_adventures_4_d	27	1.0	48880	20535	e shrugged his shoulders. "	e shrugged his shoulders. "
doyle_adventures_4_d	27	1.0	48880	37597	e shrugged his shoulders. "	e shrugged his shoulders. "
doyle_baskervilles_4_u	23	1.0	51	766	, Mr. Sherlock Holmes, 	, Mr. Sherlock Holmes, 
doyle_baskervilles_4_u	21	0.9523809523809523	400	4526	, my dear Watson," he	, my dear Watson, the
doyle_baskervilles_4_u	20	1.0	1014	4526	, my dear Watson, th	, my dear Watson, th
doyle_baskervilles_4_u	20	0.95	1669	8349	 of the imagination.	 of the imagination,
doyle_baskervilles_4_u	20	0.95	6086	13160	 said Holmes, "that 	 said Holmes, “that 
doyle_baskervilles_4_u	24	0.9583333333333334	7620	766	, Mr. Sherlock Holmes," 	, Mr. Sherlock Holmes, t
doyle_baskervilles_4_u	20	0.95	8077	3010	d Sherlock Holmes. "	d Sherlock Holmes. “
doyle_baskervilles_4_u	20	0.95	8077	11707	d Sherlock Holmes. "	d Sherlock Holmes. “
doyle_baskervilles_4_u	21	0.9523809523809523	8309	1012	 I am able to give hi	 I am able to give it
doyle_baskervilles_4_u	20	0.95	9699	899	 I understand that t	 I understand that y
doyle_baskervilles_4_u	20	0.95	9699	11219	 I understand that t	 I understand that o
doyle_baskervilles_4_u	22	1.0	15315	17429	ed over to the window 	ed over to the window 
doyle_baskervilles_4_u	20	0.95	18856	2082	 of foolscap paper, 	 of foolscap paper f
doyle_baskervilles_4_u	24	0.9583333333333334	22982	14268	hat you have told me I t	hat you have told me. It
doyle_baskervilles_4_u	23	0.9565217391304348	25095	2561	hat do you make of it a	hat do you make of it, 
doyle_baskervilles_4_u	20	0.95	26715	10887	 in the morning. It 	 in the morning. I c
doyle_baskervilles_4_u	20	0.95	27174	770	. Sherlock Holmes st	. Sherlock Holmes, t
doyle_baskervilles_4_u	22	1.0	29167	16128	ted on the other side 	ted on the other side 
doyle_baskervilles_4_u	23	0.9565217391304348	32270	14096	t was evident that he s	t was evident that the 
doyle_baskervilles_4_u	20	0.95	34606	4479	, I confess that I m	, I confess that I s
doyle_baskervilles_4_u	23	0.9565217391304348	34755	3006	 said Sherlock Holmes, 	 said Sherlock Holmes. 
doyle_baskervilles_4_u	23	0.9565217391304348	34755	11703	 said Sherlock Holmes, 	 said Sherlock Holmes. 
doyle_baskervilles_4_u	21	1.0	36775	16023	, and, following the 	, and, following the 
doyle_baskervilles_4_u	21	1.0	40712	559	 there was something 	 there was something 
doyle_baskervilles_4_u	21	1.0	41685	15436	 in the direction of 	 in the direction of 
doyle_baskervilles_4_u	20	0.95	41688	16039	 the direction of th	 the direction of hi
doyle_baskervilles_4_u	20	0.95	43495	19860	 I see you have got 	 I see you have not 
doyle_baskervilles_4_u	21	0.9523809523809523	44476	4967	Really, Mr. Holmes," 	Really, Mr. Holmes, t
doyle_baskervilles_4_u	20	0.95	44482	6313	, Mr. Holmes," said 	, Mr. Holmes,” said 
doyle_baskervilles_15_u	20	0.95	130	1724	 conversation with a	 conversations with 
doyle_baskervilles_15_u	21	1.0	1011	20448	now, my dear Watson, 	now, my dear Watson, 
doyle_baskervilles_15_u	21	1.0	1011	22018	now, my dear Watson, 	now, my dear Watson, 
doyle_baskervilles_15_u	22	1.0	2493	2024	 the course of events 	 the course of events 
doyle_baskervilles_15_u	25	0.96	2493	2719	 the course of events is 	 the course of events as 
doyle_baskervilles_15_u	26	0.9615384615384616	2912	2021	 of the course of events, 	 of the course of events f
doyle_baskervilles_15_u	23	0.9565217391304348	2915	2719	 the course of events, 	 the course of events a
doyle_baskervilles_15_u	20	0.95	12965	20027	n the whole country 	n the whole countrys
doyle_baskervilles_15_u	20	0.95	15180	18344	e been deceived by w	e been deceived by h
doyle_baskervilles_15_u	20	0.95	16616	15333	 should be able to l	 should be able to d
doyle_baskervilles_15_u	20	1.0	16967	19362	 and that he would s	 and that he would s
doyle_baskervilles_15_u	21	0.9523809523809523	20229	17185	 the whole business c	 the whole business, 
doyle_baskervilles_15_u	25	1.0	20919	1827	e that there is anything 	e that there is anything 
doyle_baskervilles_15_u	20	0.95	22533	19117	 he could not help m	 he could not help i
doyle_baskervilles_15_u	20	0.95	23017	9961	t is possible that g	t is possible that S
doyle_baskervilles_15_u	20	1.0	26198	6913	 have nothing to do 	 have nothing to do 
doyle_baskervilles_15_u	21	0.9523809523809523	32372	17185	 the whole business w	 the whole business, 
doyle_baskervilles_15_u	20	0.95	33306	1724	 conversation with t	 conversations with 
doyle_baskervilles_15_u	20	1.0	39907	15495	 the presence of a l	 the presence of a l
doyle_baskervilles_15_u	20	0.95	41452	15753	 that I could not on	 that I could not do
doyle_baskervilles_15_u	20	0.95	42595	95	 on either side of t	 on either side of a
doyle_baskervilles_15_u	20	1.0	45543	2167	as a curious way of 	as a curious way of 
doyle_baskervilles_15_u	22	1.0	47124	16197	 the scene of action. 	 the scene of action. 
doyle_adventures_3_d	28	0.9642857142857143	646	17418	and I have no doubt that he 	and I have no doubt that we 
doyle_adventures_3_d	23	0.9565217391304348	746	34374	 rose from his chair an	 rose from his chair no
doyle_adventures_3_d	20	1.0	814	27340	 questioning glance 	 questioning glance 
doyle_adventures_3_d	27	0.9629629629629629	939	7083	 his fingertips together, a	 his finger-tips together a
doyle_adventures_3_d	25	0.96	1516	5634	 Miss Mary Sutherland, th	 Miss Mary Sutherland, wh
doyle_adventures_3_d	23	0.9565217391304348	1516	7198	 Miss Mary Sutherland, 	 Miss Mary Sutherland. 
doyle_adventures_3_d	23	0.9565217391304348	1516	25687	 Miss Mary Sutherland, 	 Miss Mary Sutherland. 
doyle_adventures_3_d	20	0.95	1563	24923	 and extraordinary c	 and extraordinary e
doyle_adventures_3_d	22	1.0	1976	3392	 been good enough to c	 been good enough to c
doyle_adventures_3_d	24	1.0	2406	30440	s impossible for me to s	s impossible for me to s
doyle_adventures_3_d	23	0.9565217391304348	2493	30863	 the course of events i	 the course of events, 
doyle_adventures_3_d	22	0.9545454545454546	2695	9710	 my friend Dr. Watson 	 my friend, Dr. Watson
doyle_adventures_3_d	23	1.0	2915	30863	 the course of events, 	 the course of events, 
doyle_adventures_3_d	20	0.95	3794	23320	n black frock-coat, 	n black frock-coat f
doyle_adventures_3_d	20	0.95	3879	23377	 Albert chain, and a	 Albert chain, and g
doyle_adventures_3_d	20	0.95	4333	27340	 questioning glances	 questioning glance 
doyle_adventures_3_d	29	1.0	4610	30946	ed up in his chair, with his 	ed up in his chair, with his 
doyle_adventures_3_d	20	0.95	4735	6418	d you know all that,	d you know all that?
doyle_adventures_3_d	20	0.95	6016	7482	 that there was noth	 that there was no h
doyle_adventures_3_d	22	1.0	6084	10787	," said Holmes, "that 	," said Holmes, "that 
doyle_adventures_3_d	20	0.95	7083	25301	 the extraordinary a	 the extraordinary c
doyle_adventures_3_d	26	0.9615384615384616	8070	7053	?" asked Sherlock Holmes. 	?" asked Sherlock Holmes, 
doyle_adventures_3_d	20	0.95	8226	15640	, Mr. Holmes; and I 	, Mr. Holmes, and I 
doyle_adventures_3_d	20	1.0	10833	22904	ing me the advertise	ing me the advertise
doyle_adventures_3_d	20	1.0	11675	13530	 when he was young, 	 when he was young, 
doyle_adventures_3_d	20	0.95	13339	15531	 could not imagine, 	 could not imagine w
doyle_adventures_3_d	20	0.95	13704	1091	," remarked Holmes a	," remarked Holmes. 
doyle_adventures_3_d	20	0.95	13704	28563	," remarked Holmes a	," remarked Holmes, 
doyle_adventures_3_d	20	1.0	13816	29255	 very interesting st	 very interesting st
doyle_adventures_3_d	20	0.95	15359	35428	 at the top of his v	 at the top of his s
doyle_adventures_3_d	20	0.95	16217	18896	 for a few minutes h	 for a few minutes w
doyle_adventures_3_d	25	0.96	16238	11895	 said that it would be al	 said that it would be sa
doyle_adventures_3_d	20	0.95	16243	25377	 that it would be al	 that it would be a 
doyle_adventures_3_d	20	1.0	16966	16082	, and that he would 	, and that he would 
doyle_adventures_3_d	20	0.95	18405	15531	 could not imagine. 	 could not imagine w
doyle_adventures_3_d	21	1.0	19368	15637	day, Mr. Holmes, and 	day, Mr. Holmes, and 
doyle_adventures_3_d	20	0.95	20684	18868	. Sherlock Holmes an	. Sherlock Holmes sa
doyle_adventures_3_d	21	0.9523809523809523	20973	35035	, flushing up to the 	, flushing up at the 
doyle_adventures_3_d	23	0.9565217391304348	21667	15548	e what had become of th	e what had become of hi
doyle_adventures_3_d	27	1.0	22827	7560	 came right away to you." "	 came right away to you." "
doyle_adventures_3_d	20	1.0	22874	8889	ely," said Holmes. "	ely," said Holmes. "
doyle_adventures_3_d	21	0.9523809523809523	23214	1091	," remarked Holmes, "	," remarked Holmes. "
doyle_adventures_3_d	21	1.0	23214	28563	," remarked Holmes, "	," remarked Holmes, "
doyle_adventures_3_d	20	0.95	23335	11122	, as I understand, r	, as I understand, a
doyle_adventures_3_d	21	0.9523809523809523	25138	749	 of it," I answered f	 of it," I answered. 
doyle_adventures_3_d	20	0.95	25212	5009	e," said Holmes, "th	e," said Holmes, thr
doyle_adventures_3_d	20	1.0	25212	10786	e," said Holmes, "th	e," said Holmes, "th
doyle_adventures_3_d	20	0.95	25336	248	s which are really p	s which are really m
doyle_adventures_3_d	29	0.9655172413793104	25644	30948	 up in his chair, with his th	 up in his chair, with his he
doyle_adventures_3_d	22	0.9545454545454546	25755	25480	 his black clay pipe t	 his black clay pipe, 
doyle_adventures_3_d	25	1.0	25930	29808	 sprang out of his chair 	 sprang out of his chair 
doyle_adventures_3_d	21	0.9523809523809523	27174	18868	. Sherlock Holmes sto	. Sherlock Holmes sat
doyle_adventures_3_d	20	0.95	27498	5076	 upon the pavement w	 upon the pavement a
doyle_adventures_3_d	20	1.0	27692	17389	 you," said Holmes, 	 you," said Holmes, 
doyle_adventures_3_d	20	1.0	27692	34807	 you," said Holmes, 	 you," said Holmes, 
doyle_adventures_3_d	21	1.0	29677	24701	. And now, Doctor, we	. And now, Doctor, we
doyle_adventures_3_d	36	1.0	31593	28359	I have every reason to believe that 	I have every reason to believe that 
doyle_adventures_3_d	21	1.0	32268	31622	 it was evident that 	 it was evident that 
doyle_adventures_3_d	20	0.95	32495	25301	 the extraordinary s	 the extraordinary c
doyle_adventures_3_d	22	0.9545454545454546	33374	28134	 the official police a	 the official police, 
doyle_adventures_3_d	25	0.96	34753	36	," said Sherlock Holmes, 	," said Sherlock Holmes a
doyle_adventures_3_d	20	0.95	34759	7060	d Sherlock Holmes, "	d Sherlock Holmes, w
doyle_adventures_3_d	20	0.95	35996	20642	." Sherlock Holmes w	." Sherlock Holmes c
doyle_adventures_3_d	22	1.0	40711	18647	, there was something 	, there was something 
doyle_adventures_3_d	21	1.0	40712	19517	 there was something 	 there was something 
doyle_adventures_3_d	20	0.95	41451	2921	e that I could not o	e that I could not h
doyle_adventures_3_d	25	1.0	42004	2825	t in the centre of the li	t in the centre of the li
doyle_adventures_3_d	23	1.0	42595	69	 on either side of the 	 on either side of the 
doyle_adventures_3_d	20	0.95	42598	21621	 either side of the 	 either side of her 
doyle_adventures_3_d	23	0.9565217391304348	43580	15808	," said Holmes. "Oh, in	," said Holmes. "Oh, no
doyle_adventures_3_d	20	1.0	44482	34465	, Mr. Holmes," said 	, Mr. Holmes," said 
doyle_adventures_3_d	22	0.9545454545454546	44864	13105	," said Holmes. "I hav	," said Holmes. "It ha
doyle_adventures_3_d	21	0.9523809523809523	44864	27512	," said Holmes. "I ha	," said Holmes. "I th
doyle_adventures_3_d	31	1.0	45280	35845	 obvious from the first that th	 obvious from the first that th
doyle_adventures_3_d	20	0.95	46544	7235	ng out of the house.	ng out of the house,
doyle_adventures_3_d	20	0.95	46582	26509	 I thought of the as	 I thought of the sa
doyle_adventures_3_d	20	0.95	47172	5076	 upon the pavement w	 upon the pavement a
doyle_adventures_3_d	27	0.9629629629629629	47243	18967	 stretched out in front or 	 stretched out in front of 
doyle_adventures_3_d	29	1.0	48761	270	e commonplaces of existence. 	e commonplaces of existence. 
doyle_adventures_3_d	25	0.96	48881	10969	 shrugged his shoulders. 	 shrugged his shoulders, 
doyle_adventures_1_d	22	0.9545454545454546	52	43684	 Mr. Sherlock Holmes, 	 Mr. Sherlock Holmes. 
doyle_adventures_1_d	22	1.0	52	44345	 Mr. Sherlock Holmes, 	 Mr. Sherlock Holmes, 
doyle_adventures_1_d	22	0.9545454545454546	52	45874	 Mr. Sherlock Holmes, 	 Mr. Sherlock Holmes w
doyle_adventures_1_d	22	0.9545454545454546	751	13696	 from his chair and ga	 from his chair and pa
doyle_adventures_1_d	21	0.9523809523809523	1023	3834	 Watson, that you sha	 Watson, that you hav
doyle_adventures_1_d	22	0.9545454545454546	1562	1828	s and extraordinary co	s and extraordinary po
doyle_adventures_1_d	21	1.0	1981	18910	 good enough to call 	 good enough to call 
doyle_adventures_1_d	31	0.967741935483871	4089	21602	 there was nothing remarkable a	 there was nothing remarkable, 
doyle_adventures_1_d	20	0.95	4231	31323	 Sherlock Holmes' qu	 Sherlock Holmes' su
doyle_adventures_1_d	20	0.95	6021	21602	 there was nothing i	 there was nothing r
doyle_adventures_1_d	20	1.0	7621	43684	 Mr. Sherlock Holmes	 Mr. Sherlock Holmes
doyle_adventures_1_d	23	0.9565217391304348	7621	44345	 Mr. Sherlock Holmes," 	 Mr. Sherlock Holmes, "
doyle_adventures_1_d	20	1.0	7621	45874	 Mr. Sherlock Holmes	 Mr. Sherlock Holmes
doyle_adventures_1_d	21	1.0	9699	11902	 I understand that th	 I understand that th
doyle_adventures_1_d	20	0.95	10103	14442	 without putting my 	 without putting mys
doyle_adventures_1_d	20	0.95	11217	19136	 that he had left hi	 that he had left th
doyle_adventures_1_d	22	0.9545454545454546	13445	6135	 the steps which led t	 the steps which lead 
doyle_adventures_1_d	20	1.0	13622	31086	 found ourselves in 	 found ourselves in 
doyle_adventures_1_d	24	0.9583333333333334	13703	31778	e," remarked Holmes as h	e," remarked Holmes, as 
doyle_adventures_1_d	20	0.95	13704	40840	," remarked Holmes a	," remarked Holmes. 
doyle_adventures_1_d	31	0.967741935483871	15483	27980	 away in different directions u	 away in different directions, 
doyle_adventures_1_d	24	0.9583333333333334	22875	45347	ly," said Holmes. "Your 	ly," said Holmes. "You h
doyle_adventures_1_d	23	0.9565217391304348	23212	40838	ed," remarked Holmes, "	ed," remarked Holmes. "
doyle_adventures_1_d	21	0.9523809523809523	23309	31423	. On the contrary, yo	. On the contrary, fo
doyle_adventures_1_d	20	0.95	23335	15471	, as I understand, r	, as I understand, b
doyle_adventures_1_d	22	0.9545454545454546	23378	22161	, to say nothing of th	, to say nothing of ha
doyle_adventures_1_d	22	0.9545454545454546	25094	8803	what do you make of it	what do you make of th
doyle_adventures_1_d	20	0.95	25531	16633	ed. "It is quite a t	ed. "It is quite a p
doyle_adventures_1_d	24	1.0	26109	7377	 remarked. "What do you 	 remarked. "What do you 
doyle_adventures_1_d	20	0.95	26715	19191	 in the morning. It 	 in the morning. I s
doyle_adventures_1_d	20	0.95	27175	41909	 Sherlock Holmes sto	 Sherlock Holmes sta
doyle_adventures_1_d	23	0.9565217391304348	27999	17492	 sure that he has not a	 sure that she has not 
doyle_adventures_1_d	20	1.0	28613	31083	 we found ourselves 	 we found ourselves 
doyle_adventures_1_d	20	0.95	29050	14993	t was difficult to r	t was difficult to n
doyle_adventures_1_d	27	0.9629629629629629	29249	15252	. "Let me see," said Holmes	. "Let me see!" said Holmes
doyle_adventures_1_d	20	1.0	29261	40210	e," said Holmes, sta	e," said Holmes, sta
doyle_adventures_1_d	24	0.9583333333333334	31365	37002	, Doctor," he remarked a	, Doctor," he remarked. 
doyle_adventures_1_d	20	0.95	31714	28246	 I shall want your h	 I shall want your c
doyle_adventures_1_d	24	0.9583333333333334	33018	30980	. It was a quarter-past 	. It was a quarter past 
doyle_adventures_1_d	22	0.9545454545454546	33374	1971	 the official police a	 the official police. 
doyle_adventures_1_d	20	1.0	33883	21148	here is a wonderful 	here is a wonderful 
doyle_adventures_1_d	30	1.0	34350	12492	t is not too much to say that 	t is not too much to say that 
doyle_adventures_1_d	20	0.95	34760	44349	 Sherlock Holmes, "t	 Sherlock Holmes, "V
doyle_adventures_1_d	20	0.95	36360	45564	 in the matter. I th	 in the matter. I ha
doyle_adventures_1_d	20	1.0	36719	31086	 found ourselves in 	 found ourselves in 
doyle_adventures_1_d	22	1.0	40711	19677	, there was something 	, there was something 
doyle_adventures_1_d	23	0.9565217391304348	41450	14400	te that I could not onl	te that I could not con
doyle_adventures_1_d	20	1.0	42995	41906	t!" Sherlock Holmes 	t!" Sherlock Holmes 
doyle_adventures_1_d	20	0.95	44864	7959	," said Holmes. "I h	," said Holmes. "It 
doyle_adventures_1_d	21	1.0	46391	21600	nd there was nothing 	nd there was nothing 
doyle_adventures_1_d	22	1.0	47124	28799	 the scene of action. 	 the scene of action. 
doyle_adventures_1_d	21	0.9523809523809523	47303	3364	 I rang the bell, and	 I rang the bell and 
doyle_adventures_1_d	22	0.9545454545454546	48791	6505	hese little problems h	hese little problems, 
doyle_signoffour_11_d	34	1.0	1359	9282	 of the greatest interest to me," 	 of the greatest interest to me," 
doyle_signoffour_11_d	20	0.95	8077	8138	d Sherlock Holmes. "	d Sherlock Holmes. W
doyle_signoffour_11_d	21	1.0	10479	7697	 a couple of hundred 	 a couple of hundred 
doyle_signoffour_11_d	20	1.0	10730	7698	a couple of hundred 	a couple of hundred 
doyle_signoffour_11_d	22	0.9545454545454546	10781	8346	ell me all about it,' 	ell me all about it, D
doyle_signoffour_11_d	20	1.0	12182	855	t seemed to me that 	t seemed to me that 
doyle_signoffour_11_d	20	0.95	21438	4218	 did not know what t	 did not know that t
doyle_signoffour_11_d	26	0.9615384615384616	33662	2416	 Jones, of Scotland Yard? 	 Jones, of Scotland Yard. 
doyle_signoffour_11_d	22	0.9545454545454546	34439	3564	 the Agra treasure, he	 the Agra treasure, wh
doyle_signoffour_11_d	26	0.9615384615384616	43789	5191	 presently," said Jones. "	 presently," said Jones, "
doyle_signoffour_11_d	23	0.9565217391304348	47018	10717	 nothing save that he w	 nothing save that the 
doyle_baskervilles_6_u	22	0.9545454545454546	52	135	 Mr. Sherlock Holmes, 	 Mr. Sherlock Holmes d
doyle_baskervilles_6_u	20	0.95	176	882	 elderly gentleman w	 elderly gentleman o
doyle_baskervilles_6_u	20	1.0	7621	135	 Mr. Sherlock Holmes	 Mr. Sherlock Holmes
doyle_baskervilles_6_u	22	1.0	9699	8735	 I understand that the	 I understand that the
doyle_baskervilles_6_u	23	0.9565217391304348	16625	14937	e able to look after th	e able to look after hi
doyle_baskervilles_6_u	21	0.9523809523809523	20210	18423	. And then suddenly t	. And then suddenly, 
doyle_baskervilles_6_u	22	0.9545454545454546	25719	5534	here he sat with his e	here he sat, with his 
doyle_baskervilles_6_u	20	0.95	26715	17671	 in the morning. It 	 in the morning.” I 
doyle_baskervilles_6_u	30	0.9666666666666667	28604	13347	 in which we found ourselves a	 in which we found ourselves, 
doyle_baskervilles_6_u	27	0.9629629629629629	36375	2012	 I thought it as well to ha	 I thought it as well to ta
doyle_baskervilles_6_u	20	1.0	42594	6774	d on either side of 	d on either side of 
doyle_baskervilles_6_u	21	0.9523809523809523	43908	2926	 that you will not to	 that you will not go
doyle_baskervilles_2_u	22	0.9545454545454546	52	9674	 Mr. Sherlock Holmes, 	 Mr. Sherlock Holmes. 
doyle_baskervilles_2_u	28	0.9642857142857143	939	1924	 his fingertips together, as	 his finger-tips together, a
doyle_baskervilles_2_u	28	0.9642857142857143	939	16066	 his fingertips together, as	 his finger-tips together, a
doyle_baskervilles_2_u	20	0.95	3502	1232	 indications which m	 indications which e
doyle_baskervilles_2_u	20	1.0	7621	9674	 Mr. Sherlock Holmes	 Mr. Sherlock Holmes
doyle_baskervilles_2_u	21	0.9523809523809523	9699	1573	 I understand that th	 I understand that it
doyle_baskervilles_2_u	21	1.0	11280	9468	, with instructions t	, with instructions t
doyle_baskervilles_2_u	22	1.0	16134	16663	 I thought that I was 	 I thought that I was 
doyle_baskervilles_2_u	21	0.9523809523809523	21712	6371	e said that he had ne	e said that he had in
doyle_baskervilles_2_u	23	1.0	32227	8588	 what he had seen, and 	 what he had seen, and 
doyle_baskervilles_2_u	23	1.0	34755	15613	 said Sherlock Holmes, 	 said Sherlock Holmes, 
doyle_baskervilles_2_u	20	0.95	39395	492	 upon the subject." 	 upon the subject. I
doyle_baskervilles_2_u	20	0.95	48238	5218	 that they should us	 that they should pu
doyle_baskervilles_2_u	20	0.95	48238	5314	 that they should us	 that they should sa
doyle_adventures_5_d	27	0.9629629629629629	649	38033	 I have no doubt that he wi	 I have no doubt that she i
doyle_adventures_5_d	22	0.9545454545454546	751	34855	 from his chair and ga	 from his chair and pa
doyle_adventures_5_d	25	0.96	939	24099	 his fingertips together,	 his finger-tips together
doyle_adventures_5_d	23	0.9565217391304348	2556	13178	 I have ever listened t	 I have ever listened. 
doyle_adventures_5_d	22	1.0	3238	32981	ed newspaper from the 	ed newspaper from the 
doyle_adventures_5_d	20	1.0	4088	13921	, there was nothing 	, there was nothing 
doyle_adventures_5_d	22	1.0	4618	24083	 his chair, with his f	 his chair, with his f
doyle_adventures_5_d	20	0.95	6021	13922	 there was nothing i	 there was nothing o
doyle_adventures_5_d	27	1.0	7013	14994	hat on earth does this mean	hat on earth does this mean
doyle_adventures_5_d	21	1.0	8076	18783	ed Sherlock Holmes. "	ed Sherlock Holmes. "
doyle_adventures_5_d	20	0.95	9448	3937	 in his hand, and he	 in his hand, and hi
doyle_adventures_5_d	20	0.95	9701	31466	 understand that the	 understand that thi
doyle_adventures_5_d	27	1.0	10251	29481	ave you never heard of the 	ave you never heard of the 
doyle_adventures_5_d	20	0.95	11211	37832	 found that he had l	 found that she had 
doyle_adventures_5_d	22	1.0	12180	16326	 it seemed to me that 	 it seemed to me that 
doyle_adventures_5_d	20	0.95	16616	24520	 should be able to l	 should be able to a
doyle_adventures_5_d	20	0.95	16616	24875	 should be able to l	 should be able to u
doyle_adventures_5_d	20	0.95	16962	11906	 man, and that he wo	 man, and that he wa
doyle_adventures_5_d	20	0.95	19371	12362	, Mr. Holmes, and on	, Mr. Holmes, and no
doyle_adventures_5_d	20	0.95	20684	2645	. Sherlock Holmes an	. Sherlock Holmes sa
doyle_adventures_5_d	20	0.95	20684	23249	. Sherlock Holmes an	. Sherlock Holmes sa
doyle_adventures_5_d	20	0.95	20684	32462	. Sherlock Holmes an	. Sherlock Holmes wa
doyle_adventures_5_d	22	0.9545454545454546	20684	35562	. Sherlock Holmes and 	. Sherlock Holmes had 
doyle_adventures_5_d	20	0.95	21498	1933	, but none of them s	, but none of them p
doyle_adventures_5_d	24	0.9583333333333334	22980	21216	 what you have told me I	 what you have told me. 
doyle_adventures_5_d	20	1.0	23002	28935	 I think that it is 	 I think that it is 
doyle_adventures_5_d	21	0.9523809523809523	25518	3242	e," he answered. "It 	e," he answered. "I d
doyle_adventures_5_d	21	1.0	25650	24083	 his chair, with his 	 his chair, with his 
doyle_adventures_5_d	21	0.9523809523809523	25941	24080	 of his chair with th	 of his chair, with h
doyle_adventures_5_d	20	0.95	26369	20148	 I observe that ther	 I observed that the
doyle_adventures_5_d	21	0.9523809523809523	27174	2645	. Sherlock Holmes sto	. Sherlock Holmes sat
